timestamp_utc,spot_id,spot_label,status,status_since_utc,track_id,vehicle_type,confidence,dwell_seconds,bbox_x1,bbox_y1,bbox_x2,bbox_y2
2026-07-04T09:26:16.931020+00:00,spot_5,Spot 5,Empty,2026-07-04T02:30:39.771493+00:00,,,,,,,,
2026-07-04T09:26:16.931020+00:00,spot_6,Spot 6,Empty,2026-07-04T00:11:39.814070+00:00,,,,,,,,
2026-07-04T09:26:16.931020+00:00,spot_7,Spot 7,Empty,2026-07-03T23:56:36.847736+00:00,,,,,,,,
2026-07-04T09:26:16.931020+00:00,spot_8,Spot 8,Empty,2026-07-04T09:22:18.595372+00:00,,,,,,,,
2026-07-04T09:26:16.931020+00:00,spot_9,Spot 9,Empty,2026-07-04T00:27:40.536606+00:00,,,,,,,,
2026-07-04T09:26:16.931020+00:00,spot_10,Spot 10,Empty,2026-07-04T01:45:40.614400+00:00,,,,,,,,
2026-07-04T09:26:16.931020+00:00,spot_11,Spot 11,Empty,2026-07-04T01:02:41.923128+00:00,,,,,,,,
2026-07-04T09:26:16.931020+00:00,spot_12,Spot 12,Empty,2026-07-04T09:25:18.680596+00:00,,,,,,,,
2026-07-04T09:26:16.931020+00:00,spot_13,Spot 13,Empty,2026-07-04T08:54:17.351474+00:00,,,,,,,,
2026-07-04T09:26:16.931020+00:00,spot_14,Spot 14,Empty,2026-07-04T01:13:46.748039+00:00,,,,,,,,
2026-07-04T09:26:16.931020+00:00,spot_15,Spot 15,Empty,2026-07-04T01:15:40.746053+00:00,,,,,,,,
2026-07-04T09:26:16.931020+00:00,spot_16,Spot 16,Empty,2026-07-04T01:16:31.828814+00:00,,,,,,,,
2026-07-04T09:26:16.931020+00:00,spot_17,Spot 17,Empty,2026-07-03T23:21:36.392549+00:00,,,,,,,,
2026-07-04T09:27:18.094956+00:00,spot_1,Spot 1,Empty,2026-07-03T21:53:39.510144+00:00,,,,,,,,
2026-07-04T09:27:18.094956+00:00,spot_2,Spot 2,Empty,2026-07-04T01:23:42.131106+00:00,,,,,,,,
2026-07-04T09:27:18.094956+00:00,spot_3,Spot 3,Empty,2026-07-03T23:08:39.069590+00:00,,,,,,,,
2026-07-04T09:27:18.094956+00:00,spot_4,Spot 4,Empty,2026-07-03T21:43:38.706304+00:00,,,,,,,,
2026-07-04T09:27:18.094956+00:00,spot_5,Spot 5,Empty,2026-07-04T02:30:39.771493+00:00,,,,,,,,
2026-07-04T09:27:18.094956+00:00,spot_6,Spot 6,Empty,2026-07-04T00:11:39.814070+00:00,,,,,,,,
2026-07-04T09:27:18.094956+00:00,spot_7,Spot 7,Empty,2026-07-03T23:56:36.847736+00:00,,,,,,,,
2026-07-04T09:27:18.094956+00:00,spot_8,Spot 8,Empty,2026-07-04T09:22:18.595372+00:00,,,,,,,,
2026-07-04T09:27:18.094956+00:00,spot_9,Spot 9,Empty,2026-07-04T00:27:40.536606+00:00,,,,,,,,
2026-07-04T09:27:18.094956+00:00,spot_10,Spot 10,Empty,2026-07-04T01:45:40.614400+00:00,,,,,,,,
2026-07-04T09:27:18.094956+00:00,spot_11,Spot 11,Empty,2026-07-04T01:02:41.923128+00:00,,,,,,,,
2026-07-04T09:27:18.094956+00:00,spot_12,Spot 12,Empty,2026-07-04T09:25:18.680596+00:00,,,,,,,,
2026-07-04T09:27:18.094956+00:00,spot_13,Spot 13,Empty,2026-07-04T08:54:17.351474+00:00,,,,,,,,
2026-07-04T09:27:18.094956+00:00,spot_14,Spot 14,Empty,2026-07-04T01:13:46.748039+00:00,,,,,,,,
2026-07-04T09:27:18.094956+00:00,spot_15,Spot 15,Empty,2026-07-04T01:15:40.746053+00:00,,,,,,,,
2026-07-04T09:27:18.094956+00:00,spot_16,Spot 16,Empty,2026-07-04T01:16:31.828814+00:00,,,,,,,,
2026-07-04T09:27:18.094956+00:00,spot_17,Spot 17,Empty,2026-07-03T23:21:36.392549+00:00,,,,,,,,
2026-07-04T09:28:16.626923+00:00,spot_1,Spot 1,Empty,2026-07-03T21:53:39.510144+00:00,,,,,,,,
2026-07-04T09:28:16.626923+00:00,spot_2,Spot 2,Empty,2026-07-04T01:23:42.131106+00:00,,,,,,,,
2026-07-04T09:28:16.626923+00:00,spot_3,Spot 3,Empty,2026-07-03T23:08:39.069590+00:00,,,,,,,,
2026-07-04T09:28:16.626923+00:00,spot_4,Spot 4,Empty,2026-07-03T21:43:38.706304+00:00,,,,,,,,
2026-07-04T09:28:16.626923+00:00,spot_5,Spot 5,Empty,2026-07-04T02:30:39.771493+00:00,,,,,,,,
2026-07-04T09:28:16.626923+00:00,spot_6,Spot 6,Empty,2026-07-04T00:11:39.814070+00:00,,,,,,,,
2026-07-04T09:28:16.626923+00:00,spot_7,Spot 7,Empty,2026-07-03T23:56:36.847736+00:00,,,,,,,,
2026-07-04T09:28:16.626923+00:00,spot_8,Spot 8,Empty,2026-07-04T09:22:18.595372+00:00,,,,,,,,
2026-07-04T09:28:16.626923+00:00,spot_9,Spot 9,Empty,2026-07-04T00:27:40.536606+00:00,,,,,,,,
2026-07-04T09:28:16.626923+00:00,spot_10,Spot 10,Empty,2026-07-04T01:45:40.614400+00:00,,,,,,,,
2026-07-04T09:28:16.626923+00:00,spot_11,Spot 11,Empty,2026-07-04T01:02:41.923128+00:00,,,,,,,,
2026-07-04T09:28:16.626923+00:00,spot_12,Spot 12,Empty,2026-07-04T09:25:18.680596+00:00,,,,,,,,
2026-07-04T09:28:16.626923+00:00,spot_13,Spot 13,Empty,2026-07-04T08:54:17.351474+00:00,,,,,,,,
2026-07-04T09:28:16.626923+00:00,spot_14,Spot 14,Empty,2026-07-04T01:13:46.748039+00:00,,,,,,,,
2026-07-04T09:28:16.626923+00:00,spot_15,Spot 15,Empty,2026-07-04T01:15:40.746053+00:00,,,,,,,,
2026-07-04T09:28:16.626923+00:00,spot_16,Spot 16,Empty,2026-07-04T01:16:31.828814+00:00,,,,,,,,
2026-07-04T09:28:16.626923+00:00,spot_17,Spot 17,Empty,2026-07-03T23:21:36.392549+00:00,,,,,,,,
2026-07-04T09:29:16.988162+00:00,spot_1,Spot 1,Empty,2026-07-03T21:53:39.510144+00:00,,,,,,,,
2026-07-04T09:29:16.988162+00:00,spot_2,Spot 2,Empty,2026-07-04T01:23:42.131106+00:00,,,,,,,,
2026-07-04T09:29:16.988162+00:00,spot_3,Spot 3,Empty,2026-07-03T23:08:39.069590+00:00,,,,,,,,
2026-07-04T09:29:16.988162+00:00,spot_4,Spot 4,Empty,2026-07-03T21:43:38.706304+00:00,,,,,,,,
2026-07-04T09:29:16.988162+00:00,spot_5,Spot 5,Empty,2026-07-04T02:30:39.771493+00:00,,,,,,,,
2026-07-04T09:29:16.988162+00:00,spot_6,Spot 6,Empty,2026-07-04T00:11:39.814070+00:00,,,,,,,,
2026-07-04T09:29:16.988162+00:00,spot_7,Spot 7,Empty,2026-07-03T23:56:36.847736+00:00,,,,,,,,
2026-07-04T09:29:16.988162+00:00,spot_8,Spot 8,Empty,2026-07-04T09:22:18.595372+00:00,,,,,,,,
2026-07-04T09:29:16.988162+00:00,spot_9,Spot 9,Empty,2026-07-04T00:27:40.536606+00:00,,,,,,,,
2026-07-04T09:29:16.988162+00:00,spot_10,Spot 10,Empty,2026-07-04T01:45:40.614400+00:00,,,,,,,,
2026-07-04T09:29:16.988162+00:00,spot_11,Spot 11,Empty,2026-07-04T01:02:41.923128+00:00,,,,,,,,
2026-07-04T09:29:16.988162+00:00,spot_12,Spot 12,Empty,2026-07-04T09:25:18.680596+00:00,,,,,,,,
2026-07-04T09:29:16.988162+00:00,spot_13,Spot 13,Empty,2026-07-04T08:54:17.351474+00:00,,,,,,,,
2026-07-04T09:29:16.988162+00:00,spot_14,Spot 14,Empty,2026-07-04T01:13:46.748039+00:00,,,,,,,,
2026-07-04T09:29:16.988162+00:00,spot_15,Spot 15,Empty,2026-07-04T01:15:40.746053+00:00,,,,,,,,
2026-07-04T09:29:16.988162+00:00,spot_16,Spot 16,Empty,2026-07-04T01:16:31.828814+00:00,,,,,,,,
2026-07-04T09:29:16.988162+00:00,spot_17,Spot 17,Empty,2026-07-03T23:21:36.392549+00:00,,,,,,,,
2026-07-04T09:30:17.695066+00:00,spot_1,Spot 1,Empty,2026-07-03T21:53:39.510144+00:00,,,,,,,,
2026-07-04T09:30:17.695066+00:00,spot_2,Spot 2,Empty,2026-07-04T01:23:42.131106+00:00,,,,,,,,
2026-07-04T09:30:17.695066+00:00,spot_3,Spot 3,Empty,2026-07-03T23:08:39.069590+00:00,,,,,,,,
2026-07-04T09:30:17.695066+00:00,spot_4,Spot 4,Empty,2026-07-03T21:43:38.706304+00:00,,,,,,,,
2026-07-04T09:30:17.695066+00:00,spot_5,Spot 5,Empty,2026-07-04T02:30:39.771493+00:00,,,,,,,,
2026-07-04T09:30:17.695066+00:00,spot_6,Spot 6,Empty,2026-07-04T00:11:39.814070+00:00,,,,,,,,
2026-07-04T09:30:17.695066+00:00,spot_7,Spot 7,Empty,2026-07-03T23:56:36.847736+00:00,,,,,,,,
2026-07-04T09:30:17.695066+00:00,spot_8,Spot 8,Empty,2026-07-04T09:22:18.595372+00:00,,,,,,,,
2026-07-04T09:30:17.695066+00:00,spot_9,Spot 9,Empty,2026-07-04T00:27:40.536606+00:00,,,,,,,,
2026-07-04T09:30:17.695066+00:00,spot_10,Spot 10,Empty,2026-07-04T01:45:40.614400+00:00,,,,,,,,
2026-07-04T09:30:17.695066+00:00,spot_11,Spot 11,Empty,2026-07-04T01:02:41.923128+00:00,,,,,,,,
2026-07-04T09:30:17.695066+00:00,spot_12,Spot 12,Empty,2026-07-04T09:25:18.680596+00:00,,,,,,,,
2026-07-04T09:30:17.695066+00:00,spot_13,Spot 13,Empty,2026-07-04T08:54:17.351474+00:00,,,,,,,,
2026-07-04T09:30:17.695066+00:00,spot_14,Spot 14,Empty,2026-07-04T01:13:46.748039+00:00,,,,,,,,
2026-07-04T09:30:17.695066+00:00,spot_15,Spot 15,Empty,2026-07-04T01:15:40.746053+00:00,,,,,,,,
2026-07-04T09:30:17.695066+00:00,spot_16,Spot 16,Empty,2026-07-04T01:16:31.828814+00:00,,,,,,,,
2026-07-04T09:30:17.695066+00:00,spot_17,Spot 17,Empty,2026-07-03T23:21:36.392549+00:00,,,,,,,,
2026-07-04T09:31:16.951118+00:00,spot_1,Spot 1,Empty,2026-07-03T21:53:39.510144+00:00,,,,,,,,
2026-07-04T09:31:16.951118+00:00,spot_2,Spot 2,Empty,2026-07-04T01:23:42.131106+00:00,,,,,,,,
2026-07-04T09:31:16.951118+00:00,spot_3,Spot 3,Empty,2026-07-03T23:08:39.069590+00:00,,,,,,,,
2026-07-04T09:31:16.951118+00:00,spot_4,Spot 4,Empty,2026-07-03T21:43:38.706304+00:00,,,,,,,,
2026-07-04T09:31:16.951118+00:00,spot_5,Spot 5,Empty,2026-07-04T02:30:39.771493+00:00,,,,,,,,
2026-07-04T09:31:16.951118+00:00,spot_6,Spot 6,Empty,2026-07-04T00:11:39.814070+00:00,,,,,,,,
2026-07-04T09:31:16.951118+00:00,spot_7,Spot 7,Empty,2026-07-03T23:56:36.847736+00:00,,,,,,,,
2026-07-04T09:31:16.951118+00:00,spot_8,Spot 8,Empty,2026-07-04T09:22:18.595372+00:00,,,,,,,,
2026-07-04T09:31:16.951118+00:00,spot_9,Spot 9,Empty,2026-07-04T00:27:40.536606+00:00,,,,,,,,
2026-07-04T09:31:16.951118+00:00,spot_10,Spot 10,Empty,2026-07-04T01:45:40.614400+00:00,,,,,,,,
2026-07-04T09:31:16.951118+00:00,spot_11,Spot 11,Empty,2026-07-04T01:02:41.923128+00:00,,,,,,,,
2026-07-04T09:31:16.951118+00:00,spot_12,Spot 12,Empty,2026-07-04T09:25:18.680596+00:00,,,,,,,,
2026-07-04T09:31:16.951118+00:00,spot_13,Spot 13,Empty,2026-07-04T08:54:17.351474+00:00,,,,,,,,
2026-07-04T09:31:16.951118+00:00,spot_14,Spot 14,Empty,2026-07-04T01:13:46.748039+00:00,,,,,,,,
2026-07-04T09:31:16.951118+00:00,spot_15,Spot 15,Empty,2026-07-04T01:15:40.746053+00:00,,,,,,,,
2026-07-04T09:31:16.951118+00:00,spot_16,Spot 16,Empty,2026-07-04T01:16:31.828814+00:00,,,,,,,,
2026-07-04T09:31:16.951118+00:00,spot_17,Spot 17,Empty,2026-07-03T23:21:36.392549+00:00,,,,,,,,
2026-07-04T09:32:16.873838+00:00,spot_1,Spot 1,Empty,2026-07-03T21:53:39.510144+00:00,,,,,,,,
2026-07-04T09:32:16.873838+00:00,spot_2,Spot 2,Empty,2026-07-04T01:23:42.131106+00:00,,,,,,,,
2026-07-04T09:32:16.873838+00:00,spot_3,Spot 3,Empty,2026-07-03T23:08:39.069590+00:00,,,,,,,,
2026-07-04T09:32:16.873838+00:00,spot_4,Spot 4,Empty,2026-07-03T21:43:38.706304+00:00,,,,,,,,
2026-07-04T09:32:16.873838+00:00,spot_5,Spot 5,Empty,2026-07-04T02:30:39.771493+00:00,,,,,,,,
2026-07-04T09:32:16.873838+00:00,spot_6,Spot 6,Empty,2026-07-04T00:11:39.814070+00:00,,,,,,,,
2026-07-04T09:32:16.873838+00:00,spot_7,Spot 7,Empty,2026-07-03T23:56:36.847736+00:00,,,,,,,,
2026-07-04T09:32:16.873838+00:00,spot_8,Spot 8,Empty,2026-07-04T09:22:18.595372+00:00,,,,,,,,
2026-07-04T09:32:16.873838+00:00,spot_9,Spot 9,Empty,2026-07-04T00:27:40.536606+00:00,,,,,,,,
2026-07-04T09:32:16.873838+00:00,spot_10,Spot 10,Empty,2026-07-04T01:45:40.614400+00:00,,,,,,,,
2026-07-04T09:32:16.873838+00:00,spot_11,Spot 11,Empty,2026-07-04T01:02:41.923128+00:00,,,,,,,,
2026-07-04T09:32:16.873838+00:00,spot_12,Spot 12,Empty,2026-07-04T09:25:18.680596+00:00,,,,,,,,
2026-07-04T09:32:16.873838+00:00,spot_13,Spot 13,Empty,2026-07-04T08:54:17.351474+00:00,,,,,,,,
2026-07-04T09:32:16.873838+00:00,spot_14,Spot 14,Empty,2026-07-04T01:13:46.748039+00:00,,,,,,,,
2026-07-04T09:32:16.873838+00:00,spot_15,Spot 15,Empty,2026-07-04T01:15:40.746053+00:00,,,,,,,,
2026-07-04T09:32:16.873838+00:00,spot_16,Spot 16,Empty,2026-07-04T01:16:31.828814+00:00,,,,,,,,
2026-07-04T09:32:16.873838+00:00,spot_17,Spot 17,Empty,2026-07-03T23:21:36.392549+00:00,,,,,,,,
2026-07-04T09:33:17.095089+00:00,spot_1,Spot 1,Empty,2026-07-03T21:53:39.510144+00:00,,,,,,,,
2026-07-04T09:33:17.095089+00:00,spot_2,Spot 2,Empty,2026-07-04T01:23:42.131106+00:00,,,,,,,,
2026-07-04T09:33:17.095089+00:00,spot_3,Spot 3,Empty,2026-07-03T23:08:39.069590+00:00,,,,,,,,
2026-07-04T09:33:17.095089+00:00,spot_4,Spot 4,Empty,2026-07-03T21:43:38.706304+00:00,,,,,,,,
2026-07-04T09:33:17.095089+00:00,spot_5,Spot 5,Empty,2026-07-04T02:30:39.771493+00:00,,,,,,,,
2026-07-04T09:33:17.095089+00:00,spot_6,Spot 6,Empty,2026-07-04T00:11:39.814070+00:00,,,,,,,,
2026-07-04T09:33:17.095089+00:00,spot_7,Spot 7,Empty,2026-07-03T23:56:36.847736+00:00,,,,,,,,
2026-07-04T09:33:17.095089+00:00,spot_8,Spot 8,Empty,2026-07-04T09:22:18.595372+00:00,,,,,,,,
2026-07-04T09:33:17.095089+00:00,spot_9,Spot 9,Empty,2026-07-04T00:27:40.536606+00:00,,,,,,,,
2026-07-04T09:33:17.095089+00:00,spot_10,Spot 10,Empty,2026-07-04T01:45:40.614400+00:00,,,,,,,,
2026-07-04T09:33:17.095089+00:00,spot_11,Spot 11,Empty,2026-07-04T01:02:41.923128+00:00,,,,,,,,
2026-07-04T09:33:17.095089+00:00,spot_12,Spot 12,Empty,2026-07-04T09:25:18.680596+00:00,,,,,,,,
2026-07-04T09:33:17.095089+00:00,spot_13,Spot 13,Empty,2026-07-04T08:54:17.351474+00:00,,,,,,,,
2026-07-04T09:33:17.095089+00:00,spot_14,Spot 14,Empty,2026-07-04T01:13:46.748039+00:00,,,,,,,,
2026-07-04T09:33:17.095089+00:00,spot_15,Spot 15,Empty,2026-07-04T01:15:40.746053+00:00,,,,,,,,
2026-07-04T09:33:17.095089+00:00,spot_16,Spot 16,Empty,2026-07-04T01:16:31.828814+00:00,,,,,,,,
2026-07-04T09:33:17.095089+00:00,spot_17,Spot 17,Empty,2026-07-03T23:21:36.392549+00:00,,,,,,,,
2026-07-04T09:34:16.634603+00:00,spot_1,Spot 1,Empty,2026-07-03T21:53:39.510144+00:00,,,,,,,,
2026-07-04T09:34:16.634603+00:00,spot_2,Spot 2,Empty,2026-07-04T01:23:42.131106+00:00,,,,,,,,
2026-07-04T09:34:16.634603+00:00,spot_3,Spot 3,Empty,2026-07-03T23:08:39.069590+00:00,,,,,,,,
2026-07-04T09:34:16.634603+00:00,spot_4,Spot 4,Empty,2026-07-03T21:43:38.706304+00:00,,,,,,,,
2026-07-04T09:34:16.634603+00:00,spot_5,Spot 5,Empty,2026-07-04T02:30:39.771493+00:00,,,,,,,,
2026-07-04T09:34:16.634603+00:00,spot_6,Spot 6,Empty,2026-07-04T00:11:39.814070+00:00,,,,,,,,
2026-07-04T09:34:16.634603+00:00,spot_7,Spot 7,Empty,2026-07-03T23:56:36.847736+00:00,,,,,,,,
2026-07-04T09:34:16.634603+00:00,spot_8,Spot 8,Empty,2026-07-04T09:22:18.595372+00:00,,,,,,,,
2026-07-04T09:34:16.634603+00:00,spot_9,Spot 9,Empty,2026-07-04T00:27:40.536606+00:00,,,,,,,,
2026-07-04T09:34:16.634603+00:00,spot_10,Spot 10,Empty,2026-07-04T01:45:40.614400+00:00,,,,,,,,
2026-07-04T09:34:16.634603+00:00,spot_11,Spot 11,Empty,2026-07-04T01:02:41.923128+00:00,,,,,,,,
2026-07-04T09:34:16.634603+00:00,spot_12,Spot 12,Empty,2026-07-04T09:25:18.680596+00:00,,,,,,,,
2026-07-04T09:34:16.634603+00:00,spot_13,Spot 13,Empty,2026-07-04T08:54:17.351474+00:00,,,,,,,,
2026-07-04T09:34:16.634603+00:00,spot_14,Spot 14,Empty,2026-07-04T01:13:46.748039+00:00,,,,,,,,
2026-07-04T09:34:16.634603+00:00,spot_15,Spot 15,Empty,2026-07-04T01:15:40.746053+00:00,,,,,,,,
2026-07-04T09:34:16.634603+00:00,spot_16,Spot 16,Empty,2026-07-04T01:16:31.828814+00:00,,,,,,,,
2026-07-04T09:34:16.634603+00:00,spot_17,Spot 17,Empty,2026-07-03T23:21:36.392549+00:00,,,,,,,,
2026-07-04T09:35:16.934317+00:00,spot_1,Spot 1,Empty,2026-07-03T21:53:39.510144+00:00,,,,,,,,
2026-07-04T09:35:16.934317+00:00,spot_2,Spot 2,Empty,2026-07-04T01:23:42.131106+00:00,,,,,,,,
2026-07-04T09:35:16.934317+00:00,spot_3,Spot 3,Empty,2026-07-03T23:08:39.069590+00:00,,,,,,,,
2026-07-04T09:35:16.934317+00:00,spot_4,Spot 4,Empty,2026-07-03T21:43:38.706304+00:00,,,,,,,,
2026-07-04T09:35:16.934317+00:00,spot_5,Spot 5,Empty,2026-07-04T02:30:39.771493+00:00,,,,,,,,
2026-07-04T09:35:16.934317+00:00,spot_6,Spot 6,Empty,2026-07-04T00:11:39.814070+00:00,,,,,,,,
2026-07-04T09:35:16.934317+00:00,spot_7,Spot 7,Empty,2026-07-03T23:56:36.847736+00:00,,,,,,,,
2026-07-04T09:35:16.934317+00:00,spot_8,Spot 8,Empty,2026-07-04T09:22:18.595372+00:00,,,,,,,,
2026-07-04T09:35:16.934317+00:00,spot_9,Spot 9,Empty,2026-07-04T00:27:40.536606+00:00,,,,,,,,
2026-07-04T09:35:16.934317+00:00,spot_10,Spot 10,Empty,2026-07-04T01:45:40.614400+00:00,,,,,,,,
2026-07-04T09:35:16.934317+00:00,spot_11,Spot 11,Empty,2026-07-04T01:02:41.923128+00:00,,,,,,,,
2026-07-04T09:35:16.934317+00:00,spot_12,Spot 12,Empty,2026-07-04T09:25:18.680596+00:00,,,,,,,,
2026-07-04T09:35:16.934317+00:00,spot_13,Spot 13,Empty,2026-07-04T08:54:17.351474+00:00,,,,,,,,
2026-07-04T09:35:16.934317+00:00,spot_14,Spot 14,Empty,2026-07-04T01:13:46.748039+00:00,,,,,,,,
2026-07-04T09:35:16.934317+00:00,spot_15,Spot 15,Empty,2026-07-04T01:15:40.746053+00:00,,,,,,,,
2026-07-04T09:35:16.934317+00:00,spot_16,Spot 16,Empty,2026-07-04T01:16:31.828814+00:00,,,,,,,,
2026-07-04T09:35:16.934317+00:00,spot_17,Spot 17,Empty,2026-07-03T23:21:36.392549+00:00,,,,,,,,
2026-07-04T09:36:18.087386+00:00,spot_1,Spot 1,Empty,2026-07-03T21:53:39.510144+00:00,,,,,,,,
2026-07-04T09:36:18.087386+00:00,spot_2,Spot 2,Empty,2026-07-04T01:23:42.131106+00:00,,,,,,,,
2026-07-04T09:36:18.087386+00:00,spot_3,Spot 3,Empty,2026-07-03T23:08:39.069590+00:00,,,,,,,,
2026-07-04T09:36:18.087386+00:00,spot_4,Spot 4,Empty,2026-07-03T21:43:38.706304+00:00,,,,,,,,
2026-07-04T09:36:18.087386+00:00,spot_5,Spot 5,Empty,2026-07-04T02:30:39.771493+00:00,,,,,,,,
2026-07-04T09:36:18.087386+00:00,spot_6,Spot 6,Empty,2026-07-04T00:11:39.814070+00:00,,,,,,,,
2026-07-04T09:36:18.087386+00:00,spot_7,Spot 7,Empty,2026-07-03T23:56:36.847736+00:00,,,,,,,,
2026-07-04T09:36:18.087386+00:00,spot_8,Spot 8,Empty,2026-07-04T09:22:18.595372+00:00,,,,,,,,
2026-07-04T09:36:18.087386+00:00,spot_9,Spot 9,Empty,2026-07-04T00:27:40.536606+00:00,,,,,,,,
2026-07-04T09:36:18.087386+00:00,spot_10,Spot 10,Empty,2026-07-04T01:45:40.614400+00:00,,,,,,,,
2026-07-04T09:36:18.087386+00:00,spot_11,Spot 11,Empty,2026-07-04T01:02:41.923128+00:00,,,,,,,,
2026-07-04T09:36:18.087386+00:00,spot_12,Spot 12,Empty,2026-07-04T09:25:18.680596+00:00,,,,,,,,
2026-07-04T09:36:18.087386+00:00,spot_13,Spot 13,Empty,2026-07-04T08:54:17.351474+00:00,,,,,,,,
2026-07-04T09:36:18.087386+00:00,spot_14,Spot 14,Empty,2026-07-04T01:13:46.748039+00:00,,,,,,,,
2026-07-04T09:36:18.087386+00:00,spot_15,Spot 15,Empty,2026-07-04T01:15:40.746053+00:00,,,,,,,,
2026-07-04T09:36:18.087386+00:00,spot_16,Spot 16,Empty,2026-07-04T01:16:31.828814+00:00,,,,,,,,
2026-07-04T09:36:18.087386+00:00,spot_17,Spot 17,Empty,2026-07-03T23:21:36.392549+00:00,,,,,,,,
2026-07-04T09:37:17.571352+00:00,spot_1,Spot 1,Empty,2026-07-03T21:53:39.510144+00:00,,,,,,,,
2026-07-04T09:37:17.571352+00:00,spot_2,Spot 2,Empty,2026-07-04T01:23:42.131106+00:00,,,,,,,,
2026-07-04T09:37:17.571352+00:00,spot_3,Spot 3,Empty,2026-07-03T23:08:39.069590+00:00,,,,,,,,
2026-07-04T09:37:17.571352+00:00,spot_4,Spot 4,Empty,2026-07-03T21:43:38.706304+00:00,,,,,,,,
2026-07-04T09:37:17.571352+00:00,spot_5,Spot 5,Empty,2026-07-04T02:30:39.771493+00:00,,,,,,,,
2026-07-04T09:37:17.571352+00:00,spot_6,Spot 6,Empty,2026-07-04T00:11:39.814070+00:00,,,,,,,,
2026-07-04T09:37:17.571352+00:00,spot_7,Spot 7,Empty,2026-07-03T23:56:36.847736+00:00,,,,,,,,
2026-07-04T09:37:17.571352+00:00,spot_8,Spot 8,Empty,2026-07-04T09:22:18.595372+00:00,,,,,,,,
2026-07-04T09:37:17.571352+00:00,spot_9,Spot 9,Empty,2026-07-04T00:27:40.536606+00:00,,,,,,,,
2026-07-04T09:37:17.571352+00:00,spot_10,Spot 10,Empty,2026-07-04T01:45:40.614400+00:00,,,,,,,,
2026-07-04T09:37:17.571352+00:00,spot_11,Spot 11,Empty,2026-07-04T01:02:41.923128+00:00,,,,,,,,
2026-07-04T09:37:17.571352+00:00,spot_12,Spot 12,Empty,2026-07-04T09:25:18.680596+00:00,,,,,,,,
2026-07-04T09:37:17.571352+00:00,spot_13,Spot 13,Empty,2026-07-04T08:54:17.351474+00:00,,,,,,,,
2026-07-04T09:37:17.571352+00:00,spot_14,Spot 14,Empty,2026-07-04T01:13:46.748039+00:00,,,,,,,,
2026-07-04T09:37:17.571352+00:00,spot_15,Spot 15,Empty,2026-07-04T01:15:40.746053+00:00,,,,,,,,
2026-07-04T09:37:17.571352+00:00,spot_16,Spot 16,Empty,2026-07-04T01:16:31.828814+00:00,,,,,,,,
2026-07-04T09:37:17.571352+00:00,spot_17,Spot 17,Empty,2026-07-03T23:21:36.392549+00:00,,,,,,,,
2026-07-04T09:38:16.437261+00:00,spot_1,Spot 1,Empty,2026-07-03T21:53:39.510144+00:00,,,,,,,,
2026-07-04T09:38:16.437261+00:00,spot_2,Spot 2,Empty,2026-07-04T01:23:42.131106+00:00,,,,,,,,
2026-07-04T09:38:16.437261+00:00,spot_3,Spot 3,Empty,2026-07-03T23:08:39.069590+00:00,,,,,,,,
2026-07-04T09:38:16.437261+00:00,spot_4,Spot 4,Empty,2026-07-03T21:43:38.706304+00:00,,,,,,,,
2026-07-04T09:38:16.437261+00:00,spot_5,Spot 5,Empty,2026-07-04T02:30:39.771493+00:00,,,,,,,,
2026-07-04T09:38:16.437261+00:00,spot_6,Spot 6,Empty,2026-07-04T00:11:39.814070+00:00,,,,,,,,
2026-07-04T09:38:16.437261+00:00,spot_7,Spot 7,Empty,2026-07-03T23:56:36.847736+00:00,,,,,,,,
2026-07-04T09:38:16.437261+00:00,spot_8,Spot 8,Empty,2026-07-04T09:22:18.595372+00:00,,,,,,,,
2026-07-04T09:38:16.437261+00:00,spot_9,Spot 9,Empty,2026-07-04T00:27:40.536606+00:00,,,,,,,,
2026-07-04T09:38:16.437261+00:00,spot_10,Spot 10,Empty,2026-07-04T01:45:40.614400+00:00,,,,,,,,
2026-07-04T09:38:16.437261+00:00,spot_11,Spot 11,Empty,2026-07-04T01:02:41.923128+00:00,,,,,,,,
2026-07-04T09:38:16.437261+00:00,spot_12,Spot 12,Empty,2026-07-04T09:25:18.680596+00:00,,,,,,,,
2026-07-04T09:38:16.437261+00:00,spot_13,Spot 13,Empty,2026-07-04T08:54:17.351474+00:00,,,,,,,,
2026-07-04T09:38:16.437261+00:00,spot_14,Spot 14,Empty,2026-07-04T01:13:46.748039+00:00,,,,,,,,
2026-07-04T09:38:16.437261+00:00,spot_15,Spot 15,Empty,2026-07-04T01:15:40.746053+00:00,,,,,,,,
2026-07-04T09:38:16.437261+00:00,spot_16,Spot 16,Empty,2026-07-04T01:16:31.828814+00:00,,,,,,,,
2026-07-04T09:38:16.437261+00:00,spot_17,Spot 17,Empty,2026-07-03T23:21:36.392549+00:00,,,,,,,,
2026-07-04T09:39:16.438618+00:00,spot_1,Spot 1,Empty,2026-07-03T21:53:39.510144+00:00,,,,,,,,
2026-07-04T09:39:16.438618+00:00,spot_2,Spot 2,Empty,2026-07-04T01:23:42.131106+00:00,,,,,,,,
2026-07-04T09:39:16.438618+00:00,spot_3,Spot 3,Empty,2026-07-03T23:08:39.069590+00:00,,,,,,,,
